before_x,before_y,after_x,after_y,sample_idx
12.268510818481445,-1.59145987033844,3.1976516246795654,17.668487548828125,17
11.104050636291504,-1.9852559566497803,1.0837851762771606,16.91510009765625,17
12.368631362915039,-4.253726482391357,1.7346768379211426,21.26580810546875,17
12.602473258972168,-2.6825199127197266,3.0609848499298096,19.820892333984375,17
11.490423202514648,-1.861165165901184,1.4706002473831177,18.671846389770508,17
12.2998685836792,-4.311082363128662,1.706210970878601,21.073360443115234,17
9.983187675476074,-3.1013731956481934,-0.9777067303657532,17.951383590698242,17
12.874285697937012,-3.4170970916748047,3.139741897583008,20.93650245666504,17
11.25806999206543,-2.1954073905944824,1.1651177406311035,18.684335708618164,17
12.464011192321777,-4.318974494934082,2.380577325820923,21.132802963256836,17
11.493300437927246,-2.4426803588867188,1.547465205192566,18.473480224609375,17
12.484048843383789,-2.242870569229126,3.332963228225708,19.094074249267578,17
12.822824478149414,-2.107881784439087,3.837338447570801,18.97805404663086,17
11.512833595275879,-2.8934566974639893,1.5134509801864624,19.821622848510742,17
11.696329116821289,-3.5873920917510986,1.2377510070800781,20.198179244995117,17
11.004003524780273,-4.070655345916748,-0.5469926595687866,18.813343048095703,17
11.831412315368652,-3.677957534790039,0.7807419300079346,20.120065689086914,17
12.497147560119629,-3.9112985134124756,1.5137369632720947,20.70020294189453,17
11.3815279006958,-4.18588399887085,0.18506382405757904,20.309249877929688,17
10.381551742553711,-2.0690784454345703,0.12067437916994095,16.910451889038086,17
12.804210662841797,-3.985538959503174,2.5741708278656006,20.488805770874023,17
12.052700996398926,-1.9525384902954102,3.125446081161499,18.54461669921875,17
11.688715934753418,-4.176032066345215,0.15663014352321625,20.12241554260254,17
11.576799392700195,-2.2019176483154297,1.5344889163970947,18.469697952270508,17
12.23993968963623,-1.7921069860458374,3.0703065395355225,18.611154556274414,17
10.587199211120605,-2.2350423336029053,0.19591206312179565,18.000560760498047,17
10.97490406036377,-2.074446439743042,0.7241507768630981,17.167251586914062,17
11.675145149230957,-1.4847142696380615,2.3163673877716064,18.566814422607422,17
12.273303985595703,-2.2335615158081055,2.718393325805664,19.152446746826172,17
11.048990249633789,-1.6341935396194458,0.9676067233085632,17.915700912475586,17
13.096816062927246,-3.670459508895874,2.7851359844207764,20.976930618286133,17
11.7388277053833,-3.5974466800689697,1.2478550672531128,20.28005599975586,17
12.69970989227295,-3.4139862060546875,2.348001003265381,20.511991500854492,17
11.547822952270508,-2.258507013320923,1.723070740699768,18.113027572631836,17
