x,y,cell_type
-10.32794,10.24756,T/NK cells
-9.57498,9.57084,T/NK cells
-10.08246,11.37601,T/NK cells
-10.60002,10.06864,T/NK cells
-9.20445,10.15509,T/NK cells
-10.04387,10.47931,T/NK cells
-8.97531,11.50025,T/NK cells
-7.99271,8.85484,T/NK cells
-8.03845,10.70024,T/NK cells
-7.90697,7.45192,T/NK cells
-8.71082,10.29076,T/NK cells
-8.80198,10.01449,T/NK cells
-8.17335,9.74631,T/NK cells
-8.89973,10.25489,T/NK cells
-6.35063,10.44931,T/NK cells
-9.14548,11.25231,T/NK cells
-7.55732,8.39511,T/NK cells
-9.9671,11.37029,T/NK cells
-9.99045,11.47468,T/NK cells
-8.35861,11.32554,T/NK cells
-6.7732,8.30665,T/NK cells
-9.88065,10.71596,T/NK cells
-8.50209,8.98373,T/NK cells
-8.49946,10.51746,T/NK cells
-9.89635,10.832,T/NK cells
-8.846,10.65732,T/NK cells
-8.66097,10.82049,T/NK cells
-8.67593,11.54365,T/NK cells
-9.92392,10.57237,T/NK cells
-9.65622,10.97951,T/NK cells
-11.12169,10.256,T/NK cells
-9.32326,9.76384,T/NK cells
-9.15236,10.69489,T/NK cells
-8.68199,9.57127,T/NK cells
-10.2381,9.31123,T/NK cells
-10.5436,9.61337,T/NK cells
-8.82539,10.71312,T/NK cells
-10.00027,10.25811,T/NK cells
-9.20546,10.85821,T/NK cells
-9.87876,10.46576,T/NK cells
-9.80342,10.10371,T/NK cells
-9.1269,8.60842,T/NK cells
-7.69305,10.6143,T/NK cells
-8.66028,10.7563,T/NK cells
-9.50949,10.50983,T/NK cells
-8.76703,10.56674,T/NK cells
-6.25946,6.46132,T/NK cells
-8.77986,11.31023,T/NK cells
-9.94713,10.3285,T/NK cells
-7.56219,7.56547,T/NK cells
-9.04515,9.80682,T/NK cells
-9.35009,11.34359,T/NK cells
-8.40491,9.66512,T/NK cells
-10.64936,10.08411,T/NK cells
-10.08191,10.44924,T/NK cells
-10.07117,9.26383,T/NK cells
-9.30047,10.29029,T/NK cells
-9.86887,11.10188,T/NK cells
-10.40282,9.99279,T/NK cells
-9.85008,10.34213,T/NK cells
-9.96394,9.3826,T/NK cells
-9.63293,10.69821,T/NK cells
-8.50692,9.80478,T/NK cells
-8.01742,10.47508,T/NK cells
-8.09599,7.48481,T/NK cells
-9.12535,11.07363,T/NK cells
-9.69585,11.93795,T/NK cells
-9.9996,11.91025,T/NK cells
-10.27086,9.98203,T/NK cells
-8.64435,11.04996,T/NK cells
-8.21387,10.06005,T/NK cells
-8.64021,10.93187,T/NK cells
-9.2399,10.67064,T/NK cells
-9.41943,10.59208,T/NK cells
-9.48772,9.37393,T/NK cells
-8.52294,10.84047,T/NK cells
-8.75813,11.10149,T/NK cells
-8.53656,11.18396,T/NK cells
-8.50318,10.31621,T/NK cells
-8.09743,9.03336,T/NK cells
-9.01981,10.04174,T/NK cells
-9.55214,10.93659,T/NK cells
-9.83948,11.78405,T/NK cells
-9.19917,8.79384,T/NK cells
-9.53263,11.60653,T/NK cells
-8.89008,10.41619,T/NK cells
-7.54818,6.67654,T/NK cells
-7.64369,9.70335,T/NK cells
-8.86548,10.21016,T/NK cells
-9.97015,8.88467,T/NK cells
-9.27151,11.26673,T/NK cells
-7.83122,9.98248,T/NK cells
-8.6846,9.25575,T/NK cells
-8.28768,9.51982,T/NK cells
-9.00621,9.59644,T/NK cells
-10.10374,10.10591,T/NK cells
-9.18017,11.04889,T/NK cells
-10.45884,11.16911,T/NK cells
-9.18511,11.27246,T/NK cells
-8.18904,6.73184,T/NK cells
-9.8543,11.83552,T/NK cells
-7.91988,8.89141,T/NK cells
-8.77262,7.94879,T/NK cells
-8.49147,10.46978,T/NK cells
-9.09041,10.51791,T/NK cells
-9.10321,10.56225,T/NK cells
-9.51357,11.17153,T/NK cells
-9.59714,10.28091,T/NK cells
-8.33383,11.04738,T/NK cells
-8.50805,10.8403,T/NK cells
-9.77938,8.20735,T/NK cells
-9.65271,11.22092,T/NK cells
-9.09309,11.1774,T/NK cells
-10.77433,9.77304,T/NK cells
-6.60059,8.28691,T/NK cells
-10.05817,9.87953,T/NK cells
-9.89613,11.2352,T/NK cells
-8.98006,9.45339,T/NK cells
-9.87323,10.3688,T/NK cells
-6.30801,10.07361,T/NK cells
-8.80234,11.07979,T/NK cells
-7.66664,9.25495,T/NK cells
-7.33161,10.83889,T/NK cells
-5.98389,10.51163,T/NK cells
-8.71553,10.31324,T/NK cells
-9.31653,11.49038,T/NK cells
-9.25216,10.58555,T/NK cells
-8.45551,10.82249,T/NK cells
-8.62565,10.8114,T/NK cells
-9.38754,11.05984,T/NK cells
-9.15852,10.89708,T/NK cells
-9.03148,11.03405,T/NK cells
-8.01457,9.69565,T/NK cells
-8.57724,9.66121,T/NK cells
-8.59917,10.59384,T/NK cells
-8.96239,11.39586,T/NK cells
-8.35713,9.15567,T/NK cells
-9.10677,11.0062,T/NK cells
-7.23566,7.96863,T/NK cells
-9.62211,9.18332,T/NK cells
-9.80277,9.22888,T/NK cells
-9.94775,11.49752,T/NK cells
-9.72015,9.91727,T/NK cells
-8.91791,10.97337,T/NK cells
-10.39554,10.09589,T/NK cells
-8.57245,10.48376,T/NK cells
-9.64461,10.57256,T/NK cells
-10.10606,10.33131,T/NK cells
-8.50707,8.86664,T/NK cells
-8.64181,8.71754,T/NK cells
-6.16718,10.55248,T/NK cells
-9.50586,10.29388,T/NK cells
-9.12778,10.73001,T/NK cells
-9.3202,10.57041,T/NK cells
-8.39691,9.7026,T/NK cells
-10.27392,9.89789,T/NK cells
-7.84538,9.91239,T/NK cells
-9.67918,10.7773,T/NK cells
-10.2094,10.26161,T/NK cells
-8.78675,10.83647,T/NK cells
-8.58686,10.21059,T/NK cells
-9.0473,11.36198,T/NK cells
-8.66638,10.23083,T/NK cells
-7.51211,8.8537,T/NK cells
-9.31626,10.99805,T/NK cells
-9.06249,10.27464,T/NK cells
-9.16291,11.47048,T/NK cells
-8.97362,8.44613,T/NK cells
-8.87201,10.11749,T/NK cells
-8.06841,10.47329,T/NK cells
-8.95929,10.44477,T/NK cells
-10.07368,9.77223,T/NK cells
-9.38302,9.56702,T/NK cells
-6.75006,7.85343,T/NK cells
-8.50073,9.96212,T/NK cells
-9.91019,9.52053,T/NK cells
-8.58899,10.73834,T/NK cells
-9.10279,11.22664,T/NK cells
-9.76182,9.98504,T/NK cells
-9.44095,10.61879,T/NK cells
-8.62379,10.8058,T/NK cells
-8.17113,9.69954,T/NK cells
-10.21456,9.95831,T/NK cells
-8.54852,10.98269,T/NK cells
-9.2127,10.86545,T/NK cells
-9.51547,11.2632,T/NK cells
-9.29444,10.13033,T/NK cells
-10.7596,9.78126,T/NK cells
-6.05731,10.58096,T/NK cells
-9.14115,11.61484,T/NK cells
-8.48701,8.65194,T/NK cells
-9.43304,9.87054,T/NK cells
-8.8085,10.81158,T/NK cells
-1.67468,16.50863,T/NK cells
-8.01676,10.13969,T/NK cells
-8.31425,7.51582,T/NK cells
-8.76668,10.41197,T/NK cells
-8.97559,11.66144,T/NK cells
-9.54163,9.97022,T/NK cells
-9.55148,8.95852,T/NK cells
-9.08934,10.75906,T/NK cells
-9.45944,11.29605,T/NK cells
-10.10682,9.18079,T/NK cells
-8.9423,10.92998,T/NK cells
-9.7022,9.2028,T/NK cells
-8.50893,11.05751,T/NK cells
-9.9004,10.91458,T/NK cells
-9.22728,12.27743,T/NK cells
-9.80445,10.19758,T/NK cells
-7.91342,10.65395,T/NK cells
-8.72004,10.3752,T/NK cells
-9.71001,9.35002,T/NK cells
-9.13717,11.28162,T/NK cells
-10.33221,10.91804,T/NK cells
-9.33355,10.89615,T/NK cells
-10.24196,10.18279,T/NK cells
-8.72802,11.65851,T/NK cells
-9.13982,10.63238,T/NK cells
-2.85684,6.26704,T/NK cells
-8.09347,8.50865,T/NK cells
-8.3045,10.44286,T/NK cells
-8.55344,10.80751,T/NK cells
-2.46154,6.39432,T/NK cells
-8.05389,9.67288,T/NK cells
-9.96803,10.48745,T/NK cells
-10.12903,9.61543,T/NK cells
-8.27856,9.23704,T/NK cells
-9.35356,10.72362,T/NK cells
-8.98883,10.35171,T/NK cells
-8.61581,6.77027,T/NK cells
-8.82598,11.20429,T/NK cells
-8.37677,8.34564,T/NK cells
-9.76543,11.52946,T/NK cells
-8.69352,9.12542,T/NK cells
-10.08881,9.41722,T/NK cells
-8.44195,10.0905,T/NK cells
-8.67784,10.10751,T/NK cells
-8.38595,10.37193,T/NK cells
-6.41165,10.45802,T/NK cells
-9.78892,11.48816,T/NK cells
-8.48584,9.48958,T/NK cells
-9.36848,9.04257,T/NK cells
-8.88342,10.60872,T/NK cells
-10.27475,9.92165,T/NK cells
-11.02538,10.17818,T/NK cells
-8.40675,9.61841,T/NK cells
-7.85047,9.32598,T/NK cells
-8.55768,10.38605,T/NK cells
-9.03704,11.41707,T/NK cells
-9.65224,11.78675,T/NK cells
-9.0644,10.74821,T/NK cells
-11.23979,9.87644,T/NK cells
-9.45516,11.8593,T/NK cells
-9.28829,11.03675,T/NK cells
-8.36057,8.67124,T/NK cells
-8.26907,9.54119,T/NK cells
-10.78377,10.2919,T/NK cells
-10.35162,10.06016,T/NK cells
-8.40744,10.56583,T/NK cells
-10.10982,9.62074,T/NK cells
-9.38109,10.75938,T/NK cells
-8.641,9.8229,T/NK cells
-8.89517,10.09643,T/NK cells
-9.55415,9.13893,T/NK cells
-8.02977,10.12615,T/NK cells
-7.97814,8.17709,T/NK cells
-10.33091,9.53941,T/NK cells
-8.51814,9.64681,T/NK cells
-9.27792,8.10161,T/NK cells
-9.74466,9.43765,T/NK cells
-10.11419,11.58545,T/NK cells
-8.35117,10.12162,T/NK cells
-8.72639,9.8369,T/NK cells
-8.23862,9.28394,T/NK cells
-8.73995,10.53353,T/NK cells
-9.67613,11.51136,T/NK cells
-8.17007,9.95276,T/NK cells
-8.31626,11.00943,T/NK cells
-9.18479,10.38353,T/NK cells
-9.09902,9.70545,T/NK cells
-10.2004,10.26057,T/NK cells
-8.61449,9.92246,T/NK cells
-8.13031,6.79059,T/NK cells
-8.6102,10.79248,T/NK cells
-9.61465,9.60698,T/NK cells
-9.46253,10.09169,T/NK cells
-8.23033,10.33058,T/NK cells
-9.50842,11.22059,T/NK cells
-9.50189,10.27607,T/NK cells
-9.58505,9.38576,T/NK cells
-10.01471,10.15031,T/NK cells
-10.92545,9.87448,T/NK cells
-8.78543,10.32583,T/NK cells
-9.63497,11.80672,T/NK cells
-10.40548,9.43938,T/NK cells
-10.1856,10.02357,T/NK cells
-10.05729,11.0654,T/NK cells
-9.64931,11.277,T/NK cells
-9.63698,10.16789,T/NK cells
-7.83895,10.23486,T/NK cells
-10.96033,10.29049,T/NK cells
-9.16915,11.64598,T/NK cells
-8.92391,9.90379,T/NK cells
-9.02987,11.41082,T/NK cells
-8.41433,10.67273,T/NK cells
-8.59064,11.28932,T/NK cells
-8.82452,11.50093,T/NK cells
-10.28378,10.13368,T/NK cells
-8.21105,10.88262,T/NK cells
-8.73904,11.58533,T/NK cells
-10.6732,10.36184,T/NK cells
-9.00464,10.2,T/NK cells
-9.5649,11.42205,T/NK cells
-10.04391,9.57593,T/NK cells
-9.12518,10.04538,T/NK cells
-9.73285,9.50556,T/NK cells
-8.24918,10.13648,T/NK cells
-8.73154,10.84281,T/NK cells
-8.52479,10.38822,T/NK cells
-7.92105,9.30112,T/NK cells
-8.9594,10.93183,T/NK cells
-5.61759,6.6728,T/NK cells
-2.44297,6.33141,T/NK cells
-9.56824,10.74313,T/NK cells
-9.63821,11.18055,T/NK cells
-9.49093,11.11346,T/NK cells
-6.98073,9.35627,T/NK cells
-9.00806,10.75028,T/NK cells
-9.09987,10.66711,T/NK cells
-8.62279,10.68636,T/NK cells
-10.19643,10.03411,T/NK cells
-10.71517,9.00082,T/NK cells
-8.71986,9.52833,T/NK cells
-8.08764,10.80191,T/NK cells
-9.46406,10.31176,T/NK cells
-10.83287,10.45496,T/NK cells
-8.66822,11.24828,T/NK cells
-8.68016,10.56497,T/NK cells
-8.86089,11.3961,T/NK cells
-9.43101,9.295,T/NK cells
-8.92425,10.29529,T/NK cells
-9.39688,9.6315,T/NK cells
-7.73969,10.14392,T/NK cells
-8.7478,10.1472,T/NK cells
-9.45597,9.82827,T/NK cells
-8.33655,9.15744,T/NK cells
-9.28408,10.20286,T/NK cells
-9.66178,11.43928,T/NK cells
-8.26026,9.72093,T/NK cells
-9.80013,10.67098,T/NK cells
-8.86863,7.24594,T/NK cells
-9.42369,9.74837,T/NK cells
-10.32794,9.44346,T/NK cells
-9.65848,11.66278,T/NK cells
-8.77895,9.93064,T/NK cells
-6.59032,10.10737,T/NK cells
-9.98984,11.09873,T/NK cells
-9.44736,11.96982,T/NK cells
-8.6861,10.77373,T/NK cells
-7.43858,9.57943,T/NK cells
-8.29266,9.34184,T/NK cells
-9.01821,10.7761,T/NK cells
-8.27431,10.36387,T/NK cells
-9.63882,11.03591,T/NK cells
-8.40826,10.70163,T/NK cells
-8.07561,7.94955,T/NK cells
-9.14812,11.34253,T/NK cells
-8.87207,11.87314,T/NK cells
-8.31,9.94867,T/NK cells
-9.99292,9.14245,T/NK cells
-9.62541,9.4614,T/NK cells
-6.25366,10.14502,T/NK cells
-8.44697,10.73102,T/NK cells
-9.50376,11.1251,T/NK cells
-5.9123,9.02745,T/NK cells
-9.19206,10.84201,T/NK cells
-8.80843,11.2232,T/NK cells
-8.464,11.14581,T/NK cells
-8.19896,10.00569,T/NK cells
-8.04688,10.87658,T/NK cells
-9.93943,9.55385,T/NK cells
-9.87398,10.07512,T/NK cells
-7.92949,10.75876,T/NK cells
-9.1114,9.22771,T/NK cells
-9.72179,10.55368,T/NK cells
-8.64254,10.66616,T/NK cells
-9.13871,10.95812,T/NK cells
-9.59464,10.99128,T/NK cells
-9.59412,9.97433,T/NK cells
-8.27733,10.03535,T/NK cells
-9.45476,10.57708,T/NK cells
-8.03548,9.66134,T/NK cells
-8.3533,9.8783,T/NK cells
-9.40981,10.10212,T/NK cells
-8.98479,11.09312,T/NK cells
-8.45481,10.07759,T/NK cells
-8.18502,10.60862,T/NK cells
-8.46127,10.34442,T/NK cells
-7.86987,10.98143,T/NK cells
-8.15603,10.37255,T/NK cells
-8.62371,10.70044,T/NK cells
-9.98787,10.41048,T/NK cells
-9.17635,11.0821,T/NK cells
-8.31864,9.39465,T/NK cells
-9.55031,9.80923,T/NK cells
-9.11122,9.65757,T/NK cells
-6.64941,9.93103,T/NK cells
-9.30442,10.48706,T/NK cells
-8.85455,9.46877,T/NK cells
-10.0781,10.13704,T/NK cells
-9.49308,11.3302,T/NK cells
-8.55388,10.08014,T/NK cells
-9.79278,9.98141,T/NK cells
-8.58329,9.90466,T/NK cells
-8.87656,10.40856,T/NK cells
-9.57626,11.42711,T/NK cells
-9.87303,10.41828,T/NK cells
-9.73145,11.12711,T/NK cells
-8.08602,10.41574,T/NK cells
-9.62976,10.97808,T/NK cells
-9.27747,8.70056,T/NK cells
-8.26485,9.7233,T/NK cells
-9.10108,10.62986,T/NK cells
-8.43606,8.46576,T/NK cells
-10.0789,10.37187,T/NK cells
-9.36845,10.53126,T/NK cells
-8.57255,9.61377,T/NK cells
-8.66043,10.36353,T/NK cells
-9.00836,10.227,T/NK cells
-10.17065,9.32672,T/NK cells
-9.41969,11.31297,T/NK cells
-8.99642,11.15183,T/NK cells
-8.70744,10.86018,T/NK cells
-7.80239,9.53546,T/NK cells
-9.56891,10.55466,T/NK cells
-8.22989,9.94563,T/NK cells
-8.69139,9.62024,T/NK cells
-9.005,11.06235,T/NK cells
-9.23236,10.78134,T/NK cells
-8.70428,11.26794,T/NK cells
-9.22127,10.6544,T/NK cells
-9.22946,9.51248,T/NK cells
-9.67915,10.4008,T/NK cells
-8.44739,10.48592,T/NK cells
-8.98512,9.8167,T/NK cells
-8.7745,10.46605,T/NK cells
-9.79254,11.67716,T/NK cells
-9.3535,9.59644,T/NK cells
-8.4809,9.8872,T/NK cells
-9.32227,11.42603,T/NK cells
-8.98283,10.92807,T/NK cells
-8.5148,9.13031,T/NK cells
-8.91539,9.83651,T/NK cells
-9.40849,10.47655,T/NK cells
-9.50761,10.87909,T/NK cells
-8.48053,9.92831,T/NK cells
-9.63972,9.76977,T/NK cells
-8.42083,10.40706,T/NK cells
-8.84456,11.10994,T/NK cells
-8.47115,10.91486,T/NK cells
-9.76248,11.45817,T/NK cells
-7.78188,10.56806,T/NK cells
-8.70831,10.87318,T/NK cells
-9.61342,9.65425,T/NK cells
-8.26637,10.7053,T/NK cells
-9.2481,10.44203,T/NK cells
-7.9469,9.17732,T/NK cells
-8.40945,10.28829,T/NK cells
-9.69757,10.58582,T/NK cells
-8.98311,10.94549,T/NK cells
-9.45631,11.19863,T/NK cells
-9.44623,11.28928,T/NK cells
-10.36626,9.99765,T/NK cells
-8.90741,10.0995,T/NK cells
-9.33221,10.23652,T/NK cells
-9.15894,10.48777,T/NK cells
-7.95126,8.94774,T/NK cells
-9.91777,11.20884,T/NK cells
-9.43347,9.00462,T/NK cells
-9.22331,11.24842,T/NK cells
-8.4107,9.27127,T/NK cells
-6.8139,10.36814,T/NK cells
-8.84767,9.65735,T/NK cells
-9.4418,10.6026,T/NK cells
-7.79102,9.13436,T/NK cells
-8.6259,10.51352,T/NK cells
-11.11866,9.57836,T/NK cells
-9.74117,9.955,T/NK cells
-8.73995,9.45472,T/NK cells
-8.1073,9.20857,T/NK cells
-8.8214,9.95604,T/NK cells
-9.34376,10.33739,T/NK cells
-8.30331,9.51568,T/NK cells
-10.4407,10.61895,T/NK cells
-10.56042,10.29057,T/NK cells
-8.50822,9.8541,T/NK cells
-9.1375,10.28282,T/NK cells
-9.3059,11.22197,T/NK cells
-7.15489,10.65397,T/NK cells
-8.81904,9.88469,T/NK cells
-9.65843,10.44101,T/NK cells
-9.35438,9.39466,T/NK cells
-9.56073,10.1478,T/NK cells
-9.05262,10.84726,T/NK cells
-7.16954,8.75287,T/NK cells
-9.66063,10.28691,T/NK cells
-9.36156,10.14179,T/NK cells
-9.38744,10.19427,T/NK cells
-9.0538,10.88989,T/NK cells
-10.40059,9.4287,T/NK cells
-8.84349,10.9581,T/NK cells
-7.00329,10.12697,T/NK cells
-10.57948,9.09369,T/NK cells
-10.22383,9.52043,T/NK cells
-10.58282,9.9939,T/NK cells
-7.62035,8.14132,T/NK cells
-8.52469,9.69967,T/NK cells
-9.07655,10.73963,T/NK cells
-8.84806,9.53656,T/NK cells
-9.23713,10.1527,T/NK cells
-8.48671,9.58592,T/NK cells
-9.12508,10.86604,T/NK cells
-5.81141,10.90162,T/NK cells
-8.27312,9.24917,T/NK cells
-8.80717,10.62387,T/NK cells
-9.35287,10.52748,T/NK cells
-10.61354,9.00977,T/NK cells
-6.70655,10.4002,T/NK cells
-10.08187,10.29415,T/NK cells
-10.47718,9.80855,T/NK cells
-9.61883,11.58265,T/NK cells
-9.83251,11.004,T/NK cells
-8.75136,10.95956,T/NK cells
-9.73829,11.40006,T/NK cells
-7.1283,10.61111,T/NK cells
-9.0367,10.42289,T/NK cells
-10.1334,10.00306,T/NK cells
-9.2903,10.93582,T/NK cells
-6.2905,10.6169,T/NK cells
-8.40465,9.88965,T/NK cells
-10.56051,9.70456,T/NK cells
-11.02952,10.01731,T/NK cells
-9.94164,11.42716,T/NK cells
-9.7499,11.13876,T/NK cells
-8.93391,10.03607,T/NK cells
-8.74386,9.81016,T/NK cells
-7.95965,9.90421,T/NK cells
-8.92405,11.01008,T/NK cells
-8.88321,9.66252,T/NK cells
-8.99751,10.55556,T/NK cells
-9.07897,10.40944,T/NK cells
-8.0855,9.8147,T/NK cells
-9.15277,10.89258,T/NK cells
-8.29393,10.62504,T/NK cells
-9.92699,9.53489,T/NK cells
-10.15428,10.22563,T/NK cells
-10.74736,9.31165,T/NK cells
-9.41532,9.73214,T/NK cells
-8.19474,10.17108,T/NK cells
-7.94086,10.50109,T/NK cells
-9.15973,11.52971,T/NK cells
-6.5921,10.92148,T/NK cells
-9.28734,11.28264,T/NK cells
-8.13303,9.66551,T/NK cells
-8.20857,9.97218,T/NK cells
-9.17372,10.68794,T/NK cells
-8.02924,10.65664,T/NK cells
-7.03362,10.10512,T/NK cells
-10.01771,9.52042,T/NK cells
-10.13911,11.43233,T/NK cells
-5.81116,8.796,T/NK cells
-8.71225,9.47522,T/NK cells
-8.79531,9.7553,T/NK cells
-8.05867,9.15931,T/NK cells
-9.16869,9.78214,T/NK cells
-8.46597,10.72142,T/NK cells
-8.09419,8.63711,T/NK cells
-8.989,10.7772,T/NK cells
-10.25575,11.23429,T/NK cells
-8.89383,11.65914,T/NK cells
-10.5395,10.45626,T/NK cells
-8.59917,10.85384,T/NK cells
-8.0293,9.59821,T/NK cells
-9.2647,9.67023,T/NK cells
-8.87981,9.90919,T/NK cells
-9.11555,9.9048,T/NK cells
-9.79878,11.12837,T/NK cells
-11.02945,9.88305,T/NK cells
-9.3705,10.90447,T/NK cells
-7.93483,10.69024,T/NK cells
-8.84755,8.9134,T/NK cells
-10.90428,9.68698,T/NK cells
-9.30762,10.61457,T/NK cells
-9.23863,10.88698,T/NK cells
-9.13524,10.22127,T/NK cells
-8.00227,10.10232,T/NK cells
-9.14927,10.0982,T/NK cells
-10.06405,8.87254,T/NK cells
-8.23797,10.45111,T/NK cells
-7.46708,10.32109,T/NK cells
-7.98061,10.22245,T/NK cells
-8.89747,9.75207,T/NK cells
-9.01792,10.14368,T/NK cells
-8.19075,9.84392,T/NK cells
-9.26008,10.82043,T/NK cells
-8.12884,10.02307,T/NK cells
-10.33076,9.6051,T/NK cells
-8.44548,10.80039,T/NK cells
-10.08811,9.81239,T/NK cells
-8.43931,7.84744,T/NK cells
-9.09631,10.54827,T/NK cells
-9.46467,11.03313,T/NK cells
-9.67458,9.11176,T/NK cells
-10.25158,9.98762,T/NK cells
-9.1825,11.27014,T/NK cells
-10.31167,10.18972,T/NK cells
-9.53909,10.59954,T/NK cells
-9.57821,9.60817,T/NK cells
-8.60543,9.25398,T/NK cells
-10.6718,9.54318,T/NK cells
-8.94328,11.52237,T/NK cells
-9.23412,11.26022,T/NK cells
-9.67327,10.52954,T/NK cells
-8.53332,11.06681,T/NK cells
-9.77249,10.44357,T/NK cells
-10.64807,9.22418,T/NK cells
-10.19047,10.92202,T/NK cells
-9.96842,9.80315,T/NK cells
-8.77693,11.03705,T/NK cells
-8.44062,10.18388,T/NK cells
-8.53166,10.58672,T/NK cells
-9.16684,10.33921,T/NK cells
-8.67806,9.62334,T/NK cells
-7.95588,10.15122,T/NK cells
-8.74701,10.39659,T/NK cells
-9.49164,8.27483,T/NK cells
-8.89978,8.7565,T/NK cells
-7.35821,10.94356,T/NK cells
-10.0936,10.66852,T/NK cells
-5.98075,10.04407,T/NK cells
-8.7175,10.12553,T/NK cells
-8.6955,9.59585,T/NK cells
-9.13614,10.12132,T/NK cells
-8.91313,10.4192,T/NK cells
-9.47606,11.01148,T/NK cells
-9.13991,11.71095,T/NK cells
-7.43747,10.01677,T/NK cells
-9.11161,11.61767,T/NK cells
-5.60145,9.72985,T/NK cells
-9.47853,10.98346,T/NK cells
-9.71332,11.57835,T/NK cells
-8.306,10.05998,T/NK cells
-9.30521,10.56434,T/NK cells
-9.63546,9.52922,T/NK cells
-8.4243,7.78063,T/NK cells
-9.17264,10.32775,T/NK cells
-7.78275,8.99994,T/NK cells
-8.22482,10.06981,T/NK cells
-9.64438,11.49165,T/NK cells
-8.25453,9.10796,T/NK cells
-10.17856,9.81128,T/NK cells
-7.92748,10.40092,T/NK cells
-10.55444,9.35295,T/NK cells
-8.40854,9.72916,T/NK cells
-9.15506,11.32408,T/NK cells
-7.88422,9.81875,T/NK cells
-10.14332,9.52914,T/NK cells
-8.9465,11.38846,T/NK cells
-8.98835,11.27403,T/NK cells
-8.60873,8.52197,T/NK cells
-8.92159,10.30853,T/NK cells
-9.20667,11.09906,T/NK cells
-10.55937,11.58229,T/NK cells
-9.19161,12.08613,T/NK cells
-8.97775,11.36918,T/NK cells
-8.30537,9.19571,T/NK cells
-10.29992,9.56344,T/NK cells
-7.29922,9.58684,T/NK cells
-8.38452,10.83798,T/NK cells
-6.34231,10.47273,T/NK cells
-9.34197,11.18903,T/NK cells
-10.37802,8.96409,T/NK cells
-8.45075,10.00259,T/NK cells
-8.63357,9.82279,T/NK cells
-8.07043,10.72397,T/NK cells
-9.23514,11.28071,T/NK cells
-9.35583,11.49622,T/NK cells
-8.23982,10.75706,T/NK cells
-8.15106,9.50956,T/NK cells
-10.03397,10.06255,T/NK cells
-10.7404,9.9721,T/NK cells
-8.43367,8.86303,T/NK cells
-10.0327,10.12859,T/NK cells
-9.2017,10.95771,T/NK cells
-8.69288,9.15013,T/NK cells
-8.10522,8.80196,T/NK cells
-8.94765,10.07158,T/NK cells
-10.64556,10.08343,T/NK cells
-7.86678,10.67815,T/NK cells
-8.68928,11.57287,T/NK cells
-9.31731,11.86006,T/NK cells
-10.2024,8.77887,T/NK cells
-9.68121,9.45764,T/NK cells
-10.11729,11.58638,T/NK cells
-9.34688,10.99906,T/NK cells
-9.59984,10.31477,T/NK cells
-9.58708,11.91308,T/NK cells
-9.93348,9.86244,T/NK cells
-9.85382,9.93822,T/NK cells
-6.36918,9.50088,T/NK cells
-8.80125,10.4324,T/NK cells
-8.70764,11.00361,T/NK cells
-9.10719,9.50959,T/NK cells
-10.32448,9.88702,T/NK cells
-9.03359,11.71178,T/NK cells
-8.4354,11.19648,T/NK cells
-10.33425,10.70007,T/NK cells
-10.66848,9.49748,T/NK cells
-9.24759,8.50213,T/NK cells
-10.75634,9.58086,T/NK cells
-9.76883,11.976,T/NK cells
-6.55184,10.51459,T/NK cells
-7.91,10.57868,T/NK cells
-7.9355,10.32677,T/NK cells
-10.66404,9.92869,T/NK cells
-10.01872,11.55153,T/NK cells
-6.12038,9.029,T/NK cells
-7.88499,10.56308,T/NK cells
-8.08082,10.40873,T/NK cells
-9.14422,11.18729,T/NK cells
-9.51645,9.27775,T/NK cells
-10.40615,10.0016,T/NK cells
-10.36343,10.1377,T/NK cells
-9.75599,9.71705,T/NK cells
-10.8412,10.17296,T/NK cells
-10.07884,11.67193,T/NK cells
-6.1656,11.11464,T/NK cells
-9.70658,8.03443,T/NK cells
-8.65731,9.259,T/NK cells
-9.33258,8.85046,T/NK cells
-11.13376,9.72321,T/NK cells
-9.94783,10.70621,T/NK cells
-8.80363,8.13738,T/NK cells
-9.69148,11.86567,T/NK cells
-8.27311,6.96304,T/NK cells
-8.87419,10.95821,T/NK cells
-9.33275,7.80385,T/NK cells
-10.56755,9.9986,T/NK cells
-9.53691,12.20453,T/NK cells
-9.77178,8.41572,T/NK cells
-9.78065,8.23776,T/NK cells
-10.83195,9.95267,T/NK cells
-8.36343,8.14958,T/NK cells
-9.01707,7.17077,T/NK cells
-8.63409,11.27858,T/NK cells
-8.43043,9.38946,T/NK cells
-8.78121,10.93889,T/NK cells
-8.20388,10.41218,T/NK cells
-9.449,12.29843,T/NK cells
-8.81026,11.26955,T/NK cells
-7.00814,10.348,T/NK cells
-8.25509,11.12209,T/NK cells
-5.81536,10.67154,T/NK cells
-9.86156,10.66125,T/NK cells
-8.83424,9.18344,T/NK cells
-10.08068,9.32307,T/NK cells
-6.88369,11.29387,T/NK cells
-10.58995,9.88265,T/NK cells
-8.35807,9.38891,T/NK cells
-9.05207,11.82899,T/NK cells
-9.38793,8.71886,T/NK cells
-10.42008,10.03405,T/NK cells
-9.06153,9.34281,T/NK cells
-8.00028,10.56763,T/NK cells
-10.01375,8.72317,T/NK cells
-7.86889,8.1646,T/NK cells
-10.46513,9.79212,T/NK cells
-7.99025,8.53431,T/NK cells
